Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Grass,Fire,Water,Bug,Normal,Poison,Electric,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Ice,Dragon,Dark,Steel,Flying,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6
Rhydon,1.4005902798247865,1.5722364635864357,1.4811158042771484,-0.8507167521377771,-0.9673150775392364,-0.9736658217968498,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0
Chansey,7.082696825471457,-2.2813787318507948,-2.2090389374630255,-1.1565099772052745,1.1900645210985918,-0.6293405378089266,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Tangela,-0.16688738793981236,-0.7399326536759026,1.320674293766706,0.8311459857334578,-1.1470967107590553,-0.2850152538210035,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Kangaskhan,1.4005902798247865,0.4932242088640112,0.1975837201936097,-1.0036133646715257,0.29115635499949677,0.7479605981427659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
KangaskhanMega Kangaskhan,1.4005902798247865,1.4180918557689466,0.839349762235379,-0.39202691453653127,1.0102828878787729,1.0922858821306891,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Horsea,-1.5384303472338363,-1.2023664771283702,-0.12329930082727497,-0.08623368946903401,-1.6864416104185125,-0.2850152538210035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Seadra,-0.558756804880962,-0.43164343804092414,0.6789082517249367,0.6782493731997091,-0.9673150775392364,0.5757979561488044,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Goldeen,-0.9506262218221118,-0.36998559491392846,-0.44418232184815964,-1.1565099772052745,-0.7875334443194173,-0.18171766862462657,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Seaking,0.42091673747191216,0.40073744417351764,-0.2837408113377173,-0.23913030200278262,0.29115635499949677,-0.009555026630664985,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Staryu,-1.5384303472338363,-1.0482218693108811,-0.604623832358602,-0.08623368946903401,-0.6077518110995983,0.5757979561488044,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Starmie,-0.3628220964103872,-0.12335422240594572,0.358025230704052,0.8311459857334578,0.4709379882193158,1.6087738081125738,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0
Mr. Mime,-1.1465609302926867,-1.0482218693108811,-0.2837408113377173,0.8311459857334578,1.729409420758049,0.7479605981427659,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0
Scyther,0.029047320530762477,0.9556580323164788,0.1975837201936097,-0.5449235270702799,0.29115635499949677,1.2644485241246506,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0
Jynx,-0.16688738793981236,-0.8940772614933918,-1.2463898744003714,1.2898358233347036,0.8305012546589539,0.9201232401367275,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0,0,0,0,0
Electabuzz,-0.16688738793981236,0.12327715010203703,-0.540447228154425,0.6782493731997091,0.4709379882193158,1.2644485241246506,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Magmar,-0.16688738793981236,0.4932242088640112,-0.540447228154425,0.8311459857334578,0.4709379882193158,0.8512581833391429,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Pinsir,-0.16688738793981236,1.4180918557689466,0.839349762235379,-0.5449235270702799,-0.06840691144014126,0.5757979561488044,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
PinsirMega Pinsir,-0.16688738793981236,2.3429595026738816,1.4811158042771484,-0.23913030200278262,0.6507196214391349,1.2644485241246506,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0
Tauros,0.22498202900133732,0.6473688166815004,0.6789082517249367,-1.0036133646715257,-0.06840691144014126,1.4366111661186123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Magikarp,-1.930299764174986,-2.1272341240333055,-0.604623832358602,-1.7680964273402688,-1.8662232436383315,0.4036353141548428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Gyarados,1.0087208628836368,1.4180918557689466,0.16549541809152124,-0.39202691453653127,1.0102828878787729,0.4380678425536351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0
GyaradosMega Gyarados,1.0087208628836368,2.3429595026738816,1.1281444811541752,-0.08623368946903401,2.088972687197687,0.4380678425536351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0
Lapras,2.380263822177661,0.18493499322903273,0.1975837201936097,0.37245614813221184,0.8305012546589539,-0.2850152538210035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0
Ditto,-0.8330653967397669,-0.9557351046203875,-0.8292419470732213,-0.758978784617528,-0.8594460976073449,-0.6982055946065113,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Eevee,-0.558756804880962,-0.7399326536759026,-0.7650653428690443,-0.8507167521377771,-0.2481885446599603,-0.4571778958149651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Vaporeon,2.380263822177661,-0.43164343804092414,-0.44418232184815964,1.136939210800955,0.8305012546589539,-0.11285261182704193,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Jolteon,-0.16688738793981236,-0.43164343804092414,-0.44418232184815964,1.136939210800955,0.8305012546589539,2.1252617340944586,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Flareon,-0.16688738793981236,1.5722364635864357,-0.44418232184815964,0.6782493731997091,1.3698461543184108,-0.11285261182704193,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Porygon,-0.16688738793981236,-0.5857880458584134,-0.12329930082727497,0.37245614813221184,0.11137472177967776,-0.9736658217968498,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Omanyte,-1.3424956387632614,-1.2023664771283702,0.839349762235379,0.5253527606659605,-0.6077518110995983,-1.1458284637908114,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0
Omastar,0.029047320530762477,-0.5857880458584134,1.6415573147875908,1.2898358233347036,-0.06840691144014126,-0.4571778958149651,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0
Kabuto,-1.5384303472338363,0.030790385411543508,0.5184667412144943,-0.5449235270702799,-0.9673150775392364,-0.4571778958149651,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0
Kabutops,-0.3628220964103872,1.109802640133968,0.9997912727458214,-0.23913030200278262,-0.06840691144014126,0.4036353141548428,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0
Aerodactyl,0.42091673747191216,0.8015134244989897,-0.2837408113377173,-0.39202691453653127,0.11137472177967776,2.1252617340944586,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0,0,0,0
AerodactylMega Aerodactyl,0.42091673747191216,1.726381071403925,0.358025230704052,-0.08623368946903401,0.8305012546589539,2.813912302070305,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0,0,0,0
Snorlax,3.55587207300111,0.9556580323164788,-0.2837408113377173,-0.23913030200278262,1.3698461543184108,-1.3179911057847729,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0
Articuno,0.8127861544130619,0.18493499322903273,0.839349762235379,0.6782493731997091,1.909191053977868,0.5757979561488044,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0,0,0,0,0
Zapdos,0.8127861544130619,0.33907960104652196,0.358025230704052,1.5956290484022009,0.6507196214391349,1.0922858821306891,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0
Moltres,0.8127861544130619,0.6473688166815004,0.5184667412144943,1.5956290484022009,0.4709379882193158,0.7479605981427659,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0
Dratini,-1.1073739885985716,-0.462472359604422,-0.9255068533794867,-0.6978201396040286,-0.7875334443194173,-0.6293405378089266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0
Dragonair,-0.32363515471627224,0.1541060716655349,-0.2837408113377173,-0.08623368946903401,-0.06840691144014126,0.059310030166919644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0
Dragonite,0.8519730961071769,1.6955521498404271,0.6789082517249367,0.8311459857334578,1.0102828878787729,0.4036353141548428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0,0,0,0,0
Mewtwo,1.4397772215189013,0.9556580323164788,0.5184667412144943,2.4824294010979426,0.6507196214391349,2.1252617340944586,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0
MewtwoMega Mewtwo X,1.4397772215189013,3.421971757396306,0.839349762235379,2.4824294010979426,1.0102828878787729,2.1252617340944586,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,0,0,0,0,0
MewtwoMega Mewtwo Y,1.4397772215189013,2.188814894856393,-0.12329930082727497,3.705602301367932,1.729409420758049,2.4695870180823816,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0
Mew,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0
Chikorita,-0.9506262218221118,-0.9249061830568897,-0.2837408113377173,-0.7283994621107782,-0.2481885446599603,-0.8015031798028882,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Bayleef,-0.3628220964103872,-0.5241302027314176,0.1975837201936097,-0.30028894701628206,0.29115635499949677,-0.2850152538210035,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Meganium,0.42091673747191216,0.09244822853853919,0.839349762235379,0.3112975031187124,1.0102828878787729,0.4036353141548428,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Cyndaquil,-1.1857478719868015,-0.8324194183663961,-0.9896834575836636,-0.39202691453653127,-0.7875334443194173,-0.11285261182704193,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Quilava,-0.4411959797986172,-0.462472359604422,-0.5083589260523366,0.21955953559846322,-0.2481885446599603,0.4036353141548428,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Typhlosion,0.34254285408368224,0.1541060716655349,0.13340711598943278,1.1063598882942052,0.4709379882193158,1.0922858821306891,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Totodile,-0.754691513351537,-0.43164343804092414,-0.3158291134398058,-0.8812960746445269,-0.8594460976073449,-0.8703682366004729,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Croconaw,-0.16688738793981236,0.030790385411543508,0.1975837201936097,-0.422606237043281,-0.3201011979478879,-0.35388031061858816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Feraligatr,0.616851445942487,0.8015134244989897,0.839349762235379,0.1889802130917135,0.3990253349313882,0.3347702573572582,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Sentret,-1.3424956387632614,-1.017392947747383,-1.2784781765024598,-1.1565099772052745,-0.9673150775392364,-1.662316389772696,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Furret,0.616851445942487,-0.09252530084244787,-0.3158291134398058,-0.8507167521377771,-0.6077518110995983,0.7479605981427659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0
Hoothoot,-0.3628220964103872,-1.5106556927633488,-1.4068313849108136,-1.1259306546985246,-0.5717954844556346,-0.6293405378089266,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0
